lon,lat
-122.3276807,47.59665538
-122.258073,47.55061696
-122.3621501,47.53551506
-122.3277727,47.69681506
-122.3194144,47.60570516
-122.3340168,47.7100236
-122.3373387,47.60925298
-122.3735947,47.66570058
-122.2827175,47.63036128
-122.3707663,47.66504232
-122.3038094,47.59927115
-122.3147887,47.57185222
-122.3130743,47.66489878
-122.3207492,47.60571969
-122.3284368,47.69590763
-122.3223052,47.67510876
-122.30161,47.703125
-122.3265103,47.6177382
-122.3864225,47.7015464
-122.33732,47.61132
-122.2937245,47.68395273
-122.3290625,47.58616987
-122.3458631,47.61299081
-122.309586,47.60803
-122.2950167,47.59973743
-122.2823449,47.53704403
-122.3257898,47.70025322
-122.2909306,47.72737364
-122.3359286,47.61190424
-122.3056979,47.6016727
-122.32344,47.60413
-122.30416,47.618084
-122.3778666,47.68595821
-122.3172808,47.59268664
-122.3130342,47.66749153
-122.2978153,47.7149132
-122.3130342,47.66749153
-122.2826025,47.53978647
-122.344154,47.51821
-122.3554093,47.62392488
-122.3629755,47.55281977
-122.3714117,47.65551987
-122.3395594,47.60832456
-122.326382,47.60733885
-122.313149,47.66053224
-122.3812841,47.66478336
-122.35394,47.6915
-122.3381467,47.61097516
-122.3857419,47.54589215
-122.3022017,47.58365456
-122.30261,47.61679935
-122.3445232,47.69056243
-122.30617,47.574566
-122.2807801,47.55118727
-122.3427152,47.68354491
-122.378153,47.66867106
-122.3181689,47.6158384
-122.32344,47.60413
-122.3027972,47.60566024
-122.3537511,47.61859552
-122.3373947,47.612663
-122.342865,47.617085
-122.3803135,47.66395608
-122.359148,47.52233506
-122.381874,47.54435
-122.3268319,47.6736166
-122.4045907,47.67021077
-122.3332356,47.60644457
-122.347572,47.61751932
-122.385483,47.56021005
-122.32145,47.61407
-122.4008979,47.65496124
-122.3101396,47.61761008
-122.3178032,47.65751338
-122.3632846,47.56834662
-122.3672721,47.69136274
-122.3177454,47.70310252
-122.3499377,47.65603412
-122.3432017,47.63229971
-122.3379558,47.71834301
-122.3373204,47.61132124
-122.3549838,47.65236053
-122.3061355,47.55534418
-122.3304204,47.62024435
-122.3730797,47.58182498
-122.32866,47.61151
-122.3387017,47.61074277
-122.4061599,47.58086042
-122.3373204,47.61132124
-122.371025,47.547657
-122.2937511,47.53891249
-122.29156,47.551727
-122.35214,47.624573
-122.3449431,47.62627033
-122.31778,47.624855
-122.338524,47.613342
-122.2975565,47.60850427
-122.27746,47.550804
-122.3155004,47.65908266
-122.3437289,47.61641491
-122.3244597,47.61409182
-122.3106588,47.61537831
-122.356977,47.63413623
-122.3693494,47.52103664
-122.3459383,47.69636259
-122.3314461,47.61171146
-122.3348257,47.60004523
-122.35448,47.533684
-122.3246152,47.7086028
-122.356713,47.62458062
-122.3530987,47.61388393
-122.3198893,47.70584423
-122.289922,47.56888116
-122.30181,47.56979163
-122.3317354,47.60312654
-122.2794233,47.55193192
-122.3385503,47.60806017
-122.31391,47.61996
-122.3032572,47.58501972
-122.343703,47.61288656
-122.3513,47.65028
-122.342099,47.6372641
-122.396233,47.65225761
-122.3265755,47.62022448
-122.3207714,47.61351951
-122.2847944,47.71278275
-122.3696925,47.66146818
-122.3917028,47.63626676
-122.36365,47.636856
-122.3627298,47.70139123
-122.3738962,47.53647029
-122.3163247,47.66568421
-122.2808261,47.67119624
-122.3583332,47.63292475
-122.3928379,47.66764847
-122.3341993,47.58293703
-122.33512,47.61018
-122.3863686,47.66867774
-122.3068408,47.69257649
-122.3342171,47.60751433
-122.3289145,47.61346576
-122.3471636,47.61375921
-122.3435047,47.61570093
-122.324615,47.708603
-122.3131878,47.65905498
-122.3495585,47.62091455
-122.3949636,47.55661486
-122.3580359,47.62211153
-122.31685,47.614685
-122.324008,47.61907482
-122.33647,47.69323015
-122.3716715,47.56613725
-122.3234439,47.60412808
-122.356028,47.62806711
-122.3119516,47.66398823
-122.2946969,47.72018507
-122.3476143,47.63150893
-122.3484309,47.61685497
-122.3009062,47.6618883
-122.32258,47.536182
-122.3812841,47.66478336
-122.3167457,47.6236882
-122.3383483,47.60951744
-122.3405245,47.63359363
-122.38813,47.56114
-122.3378293,47.55497595
-122.401472,47.6958666
-122.339714,47.69869744
-122.2559003,47.5089529
-122.350854,47.62208691
-122.3768044,47.6915193
-122.3313926,47.60107282
-122.33617,47.616055
-122.2852425,47.55825221
-122.3022238,47.59602367
-122.3445951,47.6967221
-122.325116,47.57173311
-122.3569935,47.63290279
-122.3821342,47.66784423
-122.32687,47.553017
-122.313088,47.66399626
-122.2838231,47.57584388
-122.3207714,47.61351951
-122.3627298,47.70139123
-122.3590989,47.53278515
-122.3081076,47.61850756
-122.3155393,47.65760232
-122.3147887,47.57185222
-122.3385235,47.61334267
-122.3407045,47.61697878
-122.3193459,47.67584544
-122.334816,47.61237
-122.3593147,47.69061787
-122.3384376,47.6182429
-122.3314085,47.60276654
-122.3434939,47.61393404
-122.3449968,47.72503555
-122.3269069,47.52562736
-122.3291,47.53709
-122.3107906,47.56182382
-122.3143645,47.65832591
-122.3384495,47.60878866
-122.337793,47.60974846
-122.36557,47.643116
-122.32079,47.614655
-122.3609766,47.6795594
-122.3295747,47.55076755
-122.3334984,47.60337609
-122.3207812,47.61407415
-122.347567,47.62542107
-122.3288806,47.63030081
-122.3171402,47.55942477
-122.3162866,47.670596
-122.3867704,47.567464
-122.3762197,47.66537713
-122.3303491,47.61788922
-122.2821353,47.55470846
-122.3245498,47.61205117
-122.3867735,47.56381596
-122.2592249,47.54613955
-122.3208502,47.65670624
-122.30224,47.5998
-122.360516,47.52011182
-122.337348,47.52047166
-122.3380904,47.7123018
-122.3072316,47.66215428
-122.3365847,47.61395514
-122.318405,47.66785
-122.3207714,47.61351951
-122.3303491,47.61788922
-122.3449468,47.72048199
-122.3348178,47.61236845
-122.38474,47.672367
-122.3553114,47.69150678
-122.3544985,47.61471138
-122.3361655,47.6160533
-122.3350498,47.69867736
-122.331085,47.602413
-122.2826025,47.53978647
-122.3360476,47.60280407
-122.34565,47.658207
-122.2856856,47.55906498
-122.28425,47.52611
-122.2902233,47.59708802
-122.3744241,47.544672
-122.4108577,47.67006402
-122.3605319,47.51827834
-122.3263727,47.59667419
-122.3310822,47.60241242
-122.2823449,47.53704403
-122.3096689,47.59515308
-122.3484309,47.61685497
-122.32673,47.618862
-122.331313,47.60872917
-122.3373204,47.61132124
-122.3423002,47.72551124
-122.3409879,47.62948162
-122.3875541,47.68224896
-122.3189329,47.52645302
-122.346725,47.521893
-122.3631128,47.63089698
-122.33082,47.60548266
-122.3375959,47.61120708
-122.3239762,47.56406844
-122.3413595,47.69779683
-122.3228297,47.53159623
-122.3409,47.61062
-122.3123242,47.55059186
-122.3234439,47.60412808
-122.3235545,47.71820822
-122.3259782,47.586172
-122.3230838,47.62152983
-122.3409879,47.62948162
-122.3372382,47.60998189
-122.313088,47.66399626
-122.3108434,47.66216819
-122.2937511,47.53891249
-122.3049896,47.61147434
-122.3408,47.608494
-122.2901538,47.55866698
-122.3393581,47.60978173
-122.3237573,47.59834821
-122.360058,47.61889547
-122.2823449,47.53704403
-122.3304319,47.6225475
-122.3380477,47.61170568
-122.2819925,47.53153751
-122.337793,47.60974846
-122.2923788,47.7255866
-122.33964,47.567734
-122.3534381,47.62544496
-122.31344,47.596653
-122.33222,47.60088
-122.3016369,47.58407877
-122.3778401,47.67862061
-122.3452367,47.61613742
-122.3627298,47.70139123
-122.354915,47.73413023
-122.34196,47.610683
-122.39723,47.667656
-122.3332356,47.60644457
-122.2947965,47.68395262
-122.367276,47.51828947
-122.3342849,47.60255314
-122.3566391,47.68255471
-122.387591,47.67018565
-122.2880371,47.53374028
-122.3178106,47.65720176
-122.3348178,47.61236845
-122.371503,47.68234399
-122.2984111,47.66332336
-122.333368,47.61732929
-122.3333539,47.61160583
-122.3342579,47.61909105
-122.3056502,47.69529602
-122.3373204,47.61132124
-122.3418346,47.60943172
-122.3582497,47.72234045
-122.2952188,47.71648101
-122.3322242,47.60088042
-122.3126392,47.65830815
-122.2680301,47.51985178
-122.3356498,47.60740674
-122.3285137,47.70227194
-122.3310822,47.60241242
-122.3021233,47.60800752
-122.3057719,47.71300967
-122.33779,47.60975
-122.3448343,47.71354798
-122.320313,47.61135552
-122.3246152,47.7086028
-122.3767002,47.69278769
-122.2689959,47.68317689
-122.3185979,47.68402334
-122.2921849,47.66159863
-122.3268053,47.60864103
-122.31016,47.61559
-122.3521914,47.6179061
-122.3353268,47.60705
-122.326382,47.60733885
-122.3328801,47.72866073
-122.3540534,47.69978973
-122.3173635,47.67174666
-122.2946208,47.63414901
-122.3436768,47.67156163
-122.3302674,47.60171492
-122.3361655,47.6160533
-122.316845,47.61468385
-122.3383483,47.60951744
-122.3665125,47.53188282
-122.3162601,47.52559586
-122.3050345,47.6061626
-122.3240326,47.60980069
-122.3375959,47.61120708
-122.3543558,47.67493266
-122.329778,47.60937156
-122.3345243,47.70233163
-122.3155393,47.61469288
-122.3338081,47.61210339
-122.3553489,47.69512229
-122.3941128,47.5803019
-122.334184,47.60088185
-122.3399801,47.70504485
-122.3866598,47.5783244
-122.3056076,47.69255643
-122.3554194,47.62268736
-122.31243,47.709442
-122.31945,47.614082
-122.2936076,47.57629107
-122.39833,47.671112
-122.3405245,47.63359363
-122.3501601,47.70960796
-122.3381467,47.61097516
-122.33857,47.660854
-122.3619946,47.69205859
-122.3340104,47.61064592
-122.3257292,47.60662564
-122.3156801,47.59919954
-122.3197864,47.65848896
-122.3194683,47.61524295
-122.3032572,47.58501972
-122.3548306,47.54925839
-122.3620585,47.70058406
-122.351776,47.661396
-122.3131157,47.66218058
-122.3389068,47.60928404
-122.3271068,47.64087913
-122.3781857,47.64846568
-122.3263468,47.60981959
-122.3165105,47.67497944
-122.3445262,47.69092489
-122.3554597,47.70599117
-122.2699873,47.52933067
-122.3143828,47.65758841
-122.324615,47.708603
-122.3384272,47.60377894
-122.3330404,47.60455382
-122.3810418,47.66867421
-122.3394586,47.60905306
-122.3346689,47.60968279
-122.3507891,47.61824616
-122.3604615,47.6812622
-122.3475953,47.62207269
-122.3645521,47.67088844
-122.3495585,47.62091455
-122.2759916,47.54602469
-122.3515,47.540962
-122.3207714,47.61351951
-122.2736804,47.69858862
-122.3916714,47.59197995
-122.3323883,47.60384051
-122.324615,47.708603
-122.3308075,47.60046424
-122.3039221,47.58591394
-122.33617,47.616055
-122.3402422,47.61201358
-122.3569935,47.63290279
-122.3406764,47.66031644
-122.350854,47.62208691
-122.2962069,47.57733075
-122.3347175,47.61309799
-122.3460757,47.6119392
-122.3178032,47.65751338
-122.3375827,47.72685451
-122.3188125,47.61524977
-122.34424,47.628022
-122.3620474,47.66501509
-122.3609235,47.71690804
-122.3233046,47.62511795
-122.33779,47.60975
-122.3246152,47.7086028
-122.29028,47.728283
-122.34586,47.61299
-122.3406628,47.66393426
-122.3214012,47.57623249
-122.297844,47.607086
-122.3131878,47.65905498
-122.3148692,47.61362457
-122.3209171,47.54922435
-122.3256936,47.69132974
-122.4018024,47.68924173
-122.316845,47.61468385
-122.3125337,47.71513112
-122.3338081,47.61210339
-122.3181018,47.60310244
-122.350691,47.67173649
-122.3446969,47.70504891
-122.29354,47.617023
-122.3382951,47.61555441
-122.31079,47.66565204
-122.35531,47.691505
-122.2952484,47.72109192
-122.331429,47.61794165
-122.3260155,47.71092446
-122.3620056,47.6935203
-122.3714106,47.69970334
-122.2822371,47.52610654
-122.3194473,47.61408335
-122.3027972,47.60566024
-122.2991587,47.57967225
-122.3021233,47.60800752
-122.3188125,47.61524977
-122.2635503,47.67619711
-122.361559,47.55968561
-122.3762151,47.66827913
-122.316845,47.61468385
-122.3805494,47.66944797
-122.3108033,47.6164444
-122.3375959,47.61120708
-122.3270316,47.59583676
-122.331313,47.60872917
-122.3127209,47.61996484
-122.2770719,47.54932469
-122.3448343,47.71354798
-122.303604,47.62138
-122.3853574,47.676833
-122.3240326,47.60980069
-122.36427,47.556377
-122.3708184,47.54320702
-122.3330033,47.62369234
-122.41638,47.646553
-122.3711922,47.53828365
-122.35282,47.709614
-122.3207612,47.61211136
-122.3387017,47.61074277
-122.33617,47.616055
-122.3446349,47.70007202
-122.36202,47.70296
-122.3621997,47.64847027
-122.3351259,47.57876967
-122.33157,47.59962
-122.3324286,47.60171972
-122.3609556,47.7205422
-122.3448343,47.71354798
-122.3419688,47.70232933
-122.31685,47.614685
-122.328763,47.61078204
-122.3263468,47.60981959
-122.3290568,47.58719857
-122.3303491,47.61788922
-122.3735749,47.65582184
-122.3919937,47.57843321
-122.3687329,47.67866427
-122.2832254,47.71872375
-122.3645124,47.52738184
-122.3338081,47.61210339
-122.3341798,47.60172096
-122.3170723,47.64626614
-122.350854,47.62208691
-122.2693972,47.67118409
-122.3064856,47.66826978
-122.3191981,47.7112442
-122.3282872,47.65964632
-122.3433447,47.70596341
-122.316845,47.61468385
-122.4023175,47.55903488
-122.3250699,47.59541565
-122.3408737,47.60640698
-122.3343116,47.60846026
-122.3131684,47.65979471
-122.3620002,47.6927966
-122.347002,47.66097928
-122.3348178,47.61236845
-122.2937511,47.53891249
-122.2964941,47.5761846
-122.3338878,47.60715815
-122.3246152,47.7086028
-122.3181502,47.61467441
-122.3463082,47.61442097
-122.35651,47.65704
-122.3551548,47.51827803
-122.32945,47.60901496
-122.3187939,47.6140898
-122.3183926,47.6635659
-122.2908185,47.70657855
-122.3299883,47.58085143
-122.3248219,47.57980846
-122.3351303,47.60515786
-122.3335591,47.61014712
-122.3207714,47.61351951
-122.3458645,47.69056669
-122.3454439,47.61508874
-122.2793154,47.52291666
-122.3881206,47.68131244
-122.2966308,47.57635866
-122.3227575,47.61405746
-122.314384,47.65759
-122.3580199,47.62393445
-122.3423151,47.62842906
-122.3428217,47.6100189
-122.356706,47.62501857
-122.3345243,47.70233163
-122.295235,47.719276
-122.3779782,47.51561012
-122.3168821,47.6170164
-122.2712799,47.55114566
-122.3548662,47.72323213
-122.3369385,47.61216878
-122.3467314,47.52372662
-122.327736,47.665
-122.3378706,47.60647838
-122.333916,47.70413
-122.3168364,47.61410371
-122.3348537,47.60088454
-122.3819856,47.64939488
-122.3359286,47.61190424
-122.2937511,47.53891249
-122.3189901,47.52305434
-122.3714137,47.70244091
-122.2991587,47.57967225
-122.3449968,47.72503555
-122.3393581,47.60978173
-122.3467609,47.52921336
-122.3227575,47.61405746
-122.3458631,47.61299081
-122.3989778,47.66747134
-122.3143076,47.61937157
-122.3246152,47.7086028
-122.2878562,47.56208132
-122.3219184,47.70858578
-122.3408,47.608494
-122.3412247,47.66429057
-122.3254785,47.67321785
-122.2822371,47.52610654
-122.3687572,47.5398061
-122.3174811,47.54982929
-122.3433447,47.70596341
-122.3155216,47.65834102
-122.3222758,47.67951776
-122.38556,47.66868
-122.367312,47.52102758
-122.3234439,47.60412808
-122.3359286,47.61190424
-122.3428648,47.61708294
-122.32945,47.60901496
-122.3338081,47.61210339
-122.3331752,47.60301747
-122.3314085,47.60276654
-122.3439155,47.61183628
-122.3126365,47.62259527
-122.3404677,47.6093176
-122.3874694,47.52181533
-122.3547512,47.62457688
-122.288011,47.56345666
-122.3196466,47.59834715
-122.3341917,47.59738019
-122.334195,47.59135395
-122.3009062,47.6618883
-122.3186765,47.60087632
-122.3618594,47.66942055
-122.3342112,47.60918901
-122.333626,47.620827
-122.303925,47.585915
-122.29519,47.731964
-122.3362293,47.60971758
-122.3208749,47.61990516
-122.3446457,47.70097733
-122.300876,47.55370432
-122.3216348,47.54275229
-122.2958937,47.56088411
-122.3234439,47.60412808
-122.2611481,47.520317
-122.358665,47.624588
-122.3454439,47.61508874
-122.3329965,47.62254475
-122.3208749,47.61990516
-122.2940058,47.57291831
-122.347719,47.72731572
-122.36873,47.6997
-122.40357,47.662952
-122.3259754,47.58153621
-122.3290571,47.57876777
-122.3246152,47.7086028
-122.3526089,47.67827035
-122.326805,47.608643
-122.3591722,47.52011229
-122.2875455,47.56175751
-122.3897298,47.55529368
-122.3443,47.625412
-122.3463082,47.61442097
-122.3491007,47.64078322
-122.3492524,47.61558159
-122.3147612,47.56440965
-122.3207714,47.61351951
-122.3696925,47.66146818
-122.2907981,47.72094623
-122.3645009,47.53370043
-122.31352,47.60169
-122.3135587,47.62841025
-122.2611113,47.51892459
-122.3421993,47.66031581
-122.2647375,47.5106111
-122.3867704,47.567464
-122.3492524,47.61558159
-122.3246152,47.7086028
-122.3208637,47.61932365
-122.3258596,47.70608994
-122.3445951,47.6967221
-122.3380477,47.61170568
-122.2938276,47.53177516
-122.345966,47.69871767
-122.32078,47.614075
-122.3988725,47.56392013
-122.33593,47.611904
-122.300711,47.66533414
-122.2820948,47.54600376
-122.38044,47.665234
-122.3684942,47.70589496
-122.3094773,47.66487416
-122.3278773,47.62370637
-122.37501,47.549225
-122.3245839,47.60957018
-122.3445456,47.69255949
-122.3246759,47.6408784
-122.2721048,47.52790878
-122.3763229,47.66366197
-122.31312,47.66218
-122.3395594,47.60832456
-122.320876,47.65025943
-122.3121943,47.60803978
-122.3805494,47.66944797
-122.3321593,47.60442934
-122.2671448,47.53466907
-122.3155393,47.61469288
-122.3549838,47.65236053
-122.3505655,47.53297349
-122.3302674,47.60171492
-122.3152594,47.71490155
-122.3310766,47.62312138
-122.377607,47.66293748
-122.3553302,47.69331765
-122.316086,47.72668
-122.33381,47.612103
-122.4108207,47.57320168
-122.3906422,47.55525075
-122.289922,47.56888116
-122.3331566,47.6130617
-122.3231876,47.70557735
-122.3155393,47.65760232
-122.271558,47.55596428
-122.3578464,47.51827906
-122.3341798,47.60172096
-122.3360281,47.52042665
-122.3484796,47.6745788
-122.289922,47.56888116
-122.3485836,47.6621314
-122.3003334,47.71309783
-122.3217187,47.61232219
-122.2766041,47.65360369
-122.3865836,47.58025275
-122.3360281,47.52042665
-122.3586686,47.62458989
-122.3301677,47.60476954
-122.363218,47.51827908
-122.2893815,47.63719676
-122.3299714,47.6028763
-122.3639998,47.66328717
-122.3256433,47.66134675
-122.3155309,47.6141125
-122.3497598,47.61646386
-122.3347922,47.5491906
-122.3205628,47.7085772
-122.3485541,47.6847583
-122.3534713,47.51735061
-122.3197773,47.66038656
-122.3187939,47.6140898
-122.3033002,47.6010836
-122.3802905,47.53919158
-122.3291528,47.62255123
-122.3246152,47.7086028
-122.3423767,47.62147207
-122.3361655,47.6160533
-122.3368905,47.61044025
-122.3557095,47.53368182
-122.3341912,47.59607621
-122.3670249,47.62559367
-122.3350498,47.69867736
-122.3852097,47.5802457
-122.3787684,47.56558441
-122.3009062,47.6618883
-122.3441436,47.61432035
-122.3840563,47.65958942
-122.3666818,47.66097045
-122.359148,47.52233506
-122.297575,47.5955267
-122.3519571,47.62975742
-122.37491,47.665703
-122.3245839,47.60957018
-122.3255523,47.61704062
-122.356934,47.63777609
-122.3687257,47.65306517
-122.30011,47.59507782
-122.2713768,47.5216741
-122.3365313,47.60753112
-122.3834937,47.66783018
-122.3449777,47.72321099
-122.3313451,47.54363809
-122.3428217,47.6100189
-122.3341801,47.60130276
-122.348506,47.61807131
-122.3351259,47.57876967
-122.3348033,47.6048029
-122.310021,47.68758816
-122.3011927,47.72293631
-122.3340206,47.6056222
-122.3191981,47.7112442
-122.3404203,47.62828068
-122.320248,47.52858235
-122.2800603,47.53705079
-122.3402422,47.61201358
-122.3135333,47.69944271
-122.3407976,47.6084931
-122.3607279,47.70057837
-122.3366066,47.61748617
-122.3458964,47.69346517
-122.3372214,47.55381202
-122.3323883,47.60384051
-122.3385235,47.61334267
-122.3361655,47.6160533
-122.3273595,47.61343736
-122.3621501,47.53551506
-122.3569484,47.63656277
-122.3268929,47.52647721
-122.337793,47.60974846
-122.3181689,47.6158384
-122.3368377,47.61289774
-122.3331566,47.6130617
-122.334195,47.59135395
-122.3246818,47.62511825
-122.3371339,47.62468469
-122.2888884,47.54808041
-122.35648,47.520115
-122.3248291,47.61927446
-122.3622199,47.71327652
-122.3415426,47.61278241
-122.3366873,47.61021277
-122.3314461,47.61171146
-122.2938204,47.73285933
-122.3286364,47.70862788
-122.3338081,47.61210339
-122.3027722,47.60743839
-122.3379388,47.61416919
-122.2812983,47.52364412
-122.3384704,47.62028978
-122.3808026,47.56171483
-122.3357787,47.60921845
-122.3373387,47.60925298
-122.32945,47.609016
-122.3373387,47.60925298
-122.3805494,47.66944797
-122.3258599,47.60508791
-122.3445232,47.69056243
-122.3488617,47.61974157
-122.3750698,47.54563407
-122.3055975,47.61291546
-122.320332,47.59918734
-122.3460832,47.61370749
-122.3152286,47.66568133
-122.3373204,47.61132124
-122.3231213,47.67671818
-122.3001546,47.60951605
-122.3380904,47.7123018
-122.31748,47.549828
-122.3398154,47.61027559
-122.2923421,47.73102843
-122.3367316,47.61817223
-122.258073,47.55061696
-122.3250007,47.61522188
-122.3361655,47.6160533
-122.3315755,47.59962093
-122.3596011,47.72234786
-122.2910103,47.57075993
-122.3622467,47.71512689
-122.3126481,47.71850811
-122.3161187,47.60805605
-122.3299772,47.59919832
-122.2844,47.725876
-122.3456543,47.61403971
-122.39436,47.68167
-122.3317354,47.60312654
-122.3748515,47.66220361
-122.3165105,47.67497944
-122.316845,47.61468385
-122.3330404,47.60455382
-122.3009012,47.54822129
-122.3956911,47.69495347
-122.269982,47.52473905
-122.3714094,47.69879611
-122.4018024,47.68924173
-122.3459505,47.6327254
-122.3415426,47.61278241
-122.2739877,47.53591881
-122.3356833,47.66138576
-122.3336469,47.62311893
-122.3312782,47.60430501
-122.3312687,47.61267723
-122.2964302,47.58292007
-122.2823449,47.53704403
-122.329926,47.618523
-122.32462,47.64384
-122.3341832,47.60047831
-122.3540276,47.61664361
-122.372535,47.54465119
-122.378153,47.66867106
-122.3342112,47.60918901
-122.3207558,47.60865749
-122.3582492,47.72619699
-122.3496403,47.61857911
-122.2962275,47.70754336
-122.3349184,47.61163943
-122.323944,47.615227
-122.33617,47.616055
-122.3450035,47.6136555
-122.3956911,47.69495347
-122.3357834,47.60587039
-122.3017173,47.60166611
-122.269982,47.52473905
-122.3359286,47.61190424
-122.3531686,47.61730888
-122.3181689,47.6158384
-122.386763,47.57350151
-122.3982501,47.64953919
-122.3234439,47.60412808
-122.334816,47.61237
-122.325303,47.62140984
-122.2991587,47.57967225
-122.3276692,47.59919353
-122.32266,47.604946
-122.3768194,47.56407687
-122.3989778,47.66747134
-122.33732,47.61132
-122.3652009,47.52468198
-122.369225,47.52828206
-122.4001566,47.66750073
-122.3246152,47.7086028
-122.34239,47.610344
-122.396837,47.58716203
-122.412623,47.5785482
-122.2644964,47.52240866
-122.3299824,47.58616874
-122.3308075,47.60046424
-122.340683,47.61344689
-122.3301677,47.60476954
-122.3364861,47.61167143
-122.3292211,47.60960404
-122.3142862,47.66127457
-122.3511141,47.70506866
-122.3521398,47.62457135
-122.3446554,47.70179211
-122.3359286,47.61190424
-122.334816,47.61237
-122.3384408,47.62388076
-122.3051476,47.61767457
-122.3641968,47.62489166
-122.3204074,47.61523808
-122.3335778,47.61627801
-122.293642,47.72198669
-122.35549,47.653313
-122.3325828,47.60573106
-122.2699954,47.52165752
-122.3340067,47.6159486
-122.2733924,47.54068784
-122.32532,47.62470391
-122.3424026,47.6121175
-122.3373387,47.60925298
-122.3440271,47.69418264
