lon,lat,grade
-122.3763225,47.55105176,1
-122.2634288,47.55110958,1
-122.2712799,47.55114566,1
-122.2726504,47.55115067,1
-122.2776652,47.5511748,1
-122.3870647,47.55120559,1
-122.3870647,47.55120559,1
-122.3870647,47.55120559,1
-122.3870647,47.55120559,1
-122.3870647,47.55120559,1
-122.2778702,47.55155082,1
-122.2778702,47.55155082,1
-122.2915564,47.55172797,1
-122.2904383,47.55176996,1
-122.2904383,47.55176996,1
-122.32896,47.551872,1
-122.2747574,47.55191101,1
-122.3548109,47.55191768,1
-122.3559549,47.55192228,1
-122.3559549,47.55192228,1
-122.3559549,47.55192228,1
-122.2780788,47.55192359,1
-122.2780788,47.55192359,1
-122.3809916,47.55202685,1
-122.305133,47.55222695,1
-122.305133,47.55222695,1
-122.305133,47.55222695,1
-122.305133,47.55222695,1
-122.3979892,47.55261175,1
-122.2784881,47.55266146,1
-122.2796234,47.55266742,1
-122.3629755,47.55281977,1
-122.3629755,47.55281977,1
-122.3629755,47.55281977,1
-122.362976,47.55282,1
-122.3643127,47.55282824,1
-122.3643127,47.55282824,1
-122.365571,47.55283443,1
-122.3696002,47.55285091,1
-122.3816201,47.55292836,1
-122.3816201,47.55292836,1
-122.3816201,47.55292836,1
-122.2858907,47.55307563,1
-122.2604764,47.55318169,1
-122.2926788,47.55320999,1
-122.2690456,47.55334594,1
-122.2703816,47.55335853,1
-122.3056715,47.55336436,1
-122.264633,47.55338973,1
-122.27809,47.55339711,1
-122.27809,47.55339711,1
-122.3134765,47.55344237,1
-122.294118,47.55352007,1
-122.2947727,47.55353845,1
-122.361745,47.55371391,1
-122.361745,47.55371391,1
-122.3655815,47.55373629,1
-122.3323832,47.55378552,1
-122.2753723,47.5539214,1
-122.2621091,47.55409687,1
-122.2621091,47.55409687,1
-122.3134679,47.55410054,1
-122.2717759,47.5541116,1
-122.3261404,47.55412031,1
-122.3171835,47.55418579,1
-122.3041138,47.55422199,1
-122.28796,47.554253,1
-122.3027487,47.55435017,1
-122.3027487,47.55435017,1
-122.3027487,47.55435017,1
-122.3027487,47.55435017,1
-122.3027487,47.55435017,1
-122.3027487,47.55435017,1
-122.3027487,47.55435017,1
-122.3027487,47.55435017,1
-122.3629537,47.55448302,1
-122.3629537,47.55448302,1
-122.364295,47.5545064,1
-122.364295,47.5545064,1
-122.364295,47.5545064,1
-122.3071197,47.55452306,1
-122.286679,47.55466836,1
-122.3762683,47.55469113,1
-122.3762683,47.55469113,1
-122.2821353,47.55470846,1
-122.357058,47.55472795,1
-122.3617444,47.55475267,1
-122.3140097,47.5547603,1
-122.275371,47.55483573,1
-122.2658342,47.55483973,1
-122.266995,47.55484506,1
-122.3161272,47.55492415,1
-122.2735283,47.55520094,1
-122.2735283,47.55520094,1
-122.2735283,47.55520094,1
-122.2735283,47.55520094,1
-122.2735283,47.55520094,1
-122.2735283,47.55520094,1
-122.2735283,47.55520094,1
-122.2735283,47.55520094,1
-122.2735283,47.55520094,1
-122.2929494,47.55532559,1
-122.2929494,47.55532559,1
-122.2935671,47.5553434,1
-122.2848211,47.55549153,1
-122.3092224,47.55560385,1
-122.3147891,47.55562813,1
-122.3862042,47.55569169,1
-122.2633324,47.55595585,1
-122.2633324,47.55595585,1
-122.2894188,47.55595605,1
-122.31612,47.55601,1
-122.3045111,47.55602579,1
-122.3589775,47.55608676,1
-122.2726334,47.55610563,1
-122.28789,47.556183,1
-122.2915514,47.55620373,1
-122.4001731,47.55624541,1
-122.3642723,47.5563782,1
-122.2841012,47.55645049,1
-122.2841012,47.55645049,1
-122.2841012,47.55645049,1
-122.2841012,47.55645049,1
-122.2841012,47.55645049,1
-122.2841012,47.55645049,1
-122.2841012,47.55645049,1
-122.3762533,47.55651742,1
-122.3775746,47.5565229,1
-122.2622433,47.55654856,1
-122.2622433,47.55654856,1
-122.2622433,47.55654856,1
-122.2622433,47.55654856,1
-122.2622433,47.55654856,1
-122.2622433,47.55654856,1
-122.2622433,47.55654856,1
-122.2622433,47.55654856,1
-122.2622433,47.55654856,1
-122.2622433,47.55654856,1
-122.3963632,47.55657947,1
-122.3015747,47.55676436,1
-122.3015747,47.55676436,1
-122.3015747,47.55676436,1
-122.3869,47.556976,1
-122.3868981,47.55697692,1
-122.3868981,47.55697692,1
-122.3868981,47.55697692,1
-122.3868981,47.55697692,1
-122.2853849,47.55704307,1
-122.3570396,47.55720181,1
-122.2656618,47.55726048,1
-122.330906,47.55740934,1
-122.284837,47.55744456,1
-122.3814646,47.55745865,1
-122.3963438,47.55748262,1
-122.2941697,47.55772849,1
-122.3037992,47.55774621,1
-122.2842549,47.55784647,1
-122.2968306,47.55785473,1
-122.2915905,47.55786018,1
-122.2788432,47.55819757,1
-122.2632999,47.55827716,1
-122.3161,47.558285,1
-122.3160989,47.55828648,1
-122.3160989,47.55828648,1
-122.3160989,47.55828648,1
-122.3814594,47.55835655,1
-122.3814594,47.55835655,1
-122.3814594,47.55835655,1
-122.3814594,47.55835655,1
-122.3814594,47.55835655,1
-122.3814594,47.55835655,1
-122.3814594,47.55835655,1
-122.3629072,47.55837154,1
-122.3642437,47.55837908,1
-122.3642437,47.55837908,1
-122.36424,47.55838,1
-122.3800354,47.55838353,1
-122.3868564,47.55841117,1
-122.3868564,47.55841117,1
-122.3868564,47.55841117,1
-122.3868564,47.55841117,1
-122.39633,47.55843,1
-122.284455,47.55865323,1
-122.2694334,47.55883313,1
-122.3041397,47.55883618,1
-122.3041397,47.55883618,1
-122.3078383,47.55901884,1
-122.28075,47.559025,1
-122.3092181,47.55902724,1
-122.3092181,47.55902724,1
-122.4023175,47.55903488,1
-122.28568,47.559067,1
-122.298,47.55911,1
-122.3642336,47.55928239,1
-122.365512,47.55929083,1
-122.365512,47.55929083,1
-122.365512,47.55929083,1
-122.3881842,47.55933846,1
-122.2700654,47.55941627,1
-122.3175892,47.55942208,1
-122.3175892,47.55942208,1
-122.2821105,47.55942991,1
-122.2854478,47.55946232,1
-122.2854478,47.55946232,1
-122.2876888,47.55970554,1
-122.3044595,47.55987514,1
-122.3044595,47.55987514,1
-122.2794841,47.55995888,1
-122.2782294,47.55996389,1
-122.2914927,47.5600424,1
-122.378789,47.56016941,1
-122.378789,47.56016941,1
-122.3774792,47.56017112,1
-122.3628841,47.56018055,1
-122.3628841,47.56018055,1
-122.3628841,47.56018055,1
-122.3642211,47.56018812,1
-122.3841628,47.56020505,1
-122.385483,47.56021005,1
-122.385483,47.56021005,1
-122.386804,47.56021562,1
-122.386804,47.56021562,1
-122.386804,47.56021562,1
-122.386804,47.56021562,1
-122.386804,47.56021562,1
-122.386804,47.56021562,1
-122.3895146,47.56023457,1
-122.3881566,47.56023926,1
-122.3975919,47.56036344,1
-122.3975919,47.56036344,1
-122.2750975,47.56056926,1
-122.2647777,47.56061117,1
-122.304696,47.56066056,1
-122.2833007,47.56073618,1
-122.2859666,47.56074452,1
-122.2859666,47.56074452,1
-122.2859666,47.56074452,1
-122.2935125,47.56081878,1
-122.3828193,47.56105695,1
-122.3854609,47.56107027,1
-122.3854609,47.56107027,1
-122.3628728,47.56108303,1
-122.3635412,47.56108899,1
-122.3861176,47.56110367,1
-122.38678,47.561104,1
-122.3867785,47.56110437,1
-122.3867785,47.56110437,1
-122.3867785,47.56110437,1
-122.3867785,47.56110437,1
-122.3821372,47.56111666,1
-122.3821372,47.56111666,1
-122.3134147,47.5611326,1
-122.3888075,47.56114025,1
-122.3762089,47.56155041,1
-122.3774526,47.56155291,1
-122.3086067,47.56160788,1
-122.3800778,47.56166958,1
-122.3800778,47.56166958,1
-122.2757343,47.56174221,1
-122.2827574,47.56184208,1
-122.2827574,47.56184208,1
-122.2938956,47.56185317,1
-122.3854561,47.56198776,1
-122.3854561,47.56198776,1
-122.3854561,47.56198776,1
-122.3854561,47.56198776,1
-122.3854561,47.56198776,1
-122.3854561,47.56198776,1
-122.3854561,47.56198776,1
-122.3854561,47.56198776,1
-122.32305,47.56202,1
-122.3774523,47.56203485,1
-122.3881297,47.56204235,1
-122.3962282,47.56208805,1
-122.3603748,47.56211638,1
-122.2677091,47.56214362,1
-122.2964095,47.56217818,1
-122.2973153,47.5622712,1
-122.284922,47.56230047,1
-122.284922,47.56230047,1
-122.2944324,47.56230267,1
-122.2694598,47.5623546,1
-122.3774515,47.56245377,1
-122.3774515,47.56245377,1
-122.3135246,47.56260046,1
-122.4059347,47.56263424,1
-122.4059347,47.56263424,1
-122.4059347,47.56263424,1
-122.4059347,47.56263424,1
-122.4059347,47.56263424,1
-122.2918998,47.56283017,1
-122.2681733,47.56285242,1
-122.292517,47.56286287,1
-122.2945511,47.56289757,1
-122.269468,47.56294027,1
-122.2967121,47.56295752,1
-122.4063301,47.56302093,1
-122.2962351,47.56313915,1
-122.29507,47.563316,1
-122.2950635,47.56331728,1
-122.2971261,47.56340574,1
-122.2849467,47.56347496,1
-122.28495,47.563477,1
-122.2807484,47.56348519,1
-122.292171,47.56364227,1
-122.3782374,47.56367075,1
-122.3828129,47.56377787,1
-122.3841338,47.56377835,1
-122.3633375,47.56381273,1
-122.3741957,47.56407561,1
-122.3741957,47.56407561,1
-122.3741957,47.56407561,1
-122.3741957,47.56407561,1
-122.3741957,47.56407561,1
-122.3741957,47.56407561,1
-122.3741957,47.56407561,1
-122.3741957,47.56407561,1
-122.3741957,47.56407561,1
-122.3741957,47.56407561,1
-122.3741957,47.56407561,1
-122.2782537,47.56408886,1
-122.2782537,47.56408886,1
-122.27825,47.56409,1
-122.2838825,47.56413099,1
-122.2968305,47.56414602,1
-122.2968305,47.56414602,1
-122.2882374,47.56427277,1
-122.2979119,47.56457202,1
-122.3714627,47.56470974,1
-122.3681335,47.5647196,1
-122.38677,47.56472,1
-122.2872084,47.56475122,1
-122.2872084,47.56475122,1
-122.2872084,47.56475122,1
-122.2872084,47.56475122,1
-122.2872084,47.56475122,1
-122.2872084,47.56475122,1
-122.2860684,47.56476047,1
-122.2860684,47.56476047,1
-122.27324,47.564785,1
-122.3995298,47.56482861,1
-122.2967388,47.56501067,1
-122.2849779,47.56514951,1
-122.2849779,47.56514951,1
-122.2926539,47.56516215,1
-122.26796,47.5653,1
-122.2679572,47.56530098,1
-122.2679572,47.56530098,1
-122.2679572,47.56530098,1
-122.2679572,47.56530098,1
-122.2679572,47.56530098,1
-122.2679572,47.56530098,1
-122.2679572,47.56530098,1
-122.2679572,47.56530098,1
-122.2679572,47.56530098,1
-122.2679572,47.56530098,1
-122.2679572,47.56530098,1
-122.2679572,47.56530098,1
-122.2679572,47.56530098,1
-122.2679572,47.56530098,1
-122.2679572,47.56530098,1
-122.2679572,47.56530098,1
-122.2679572,47.56530098,1
-122.2679572,47.56530098,1
-122.2679572,47.56530098,1
-122.2679572,47.56530098,1
-122.2679572,47.56530098,1
-122.2679572,47.56530098,1
-122.2679572,47.56530098,1
-122.2679572,47.56530098,1
-122.2679572,47.56530098,1
-122.2679572,47.56530098,1
-122.2679572,47.56530098,1
-122.4075783,47.56537088,1
-122.4075783,47.56537088,1
-122.28739,47.565395,1
-122.2873897,47.56539685,1
-122.2873897,47.56539685,1
-122.3654723,47.56544899,1
-122.29763,47.56547,1
-122.3774476,47.56558373,1
-122.3854518,47.56558728,1
-122.3867714,47.56562936,1
-122.3643649,47.56563177,1
-122.3643649,47.56563177,1
-122.3643649,47.56563177,1
-122.3643649,47.56563177,1
-122.3633122,47.56563337,1
-122.2886121,47.56564719,1
-122.3881175,47.56567428,1
-122.3841314,47.56573649,1
-122.2860877,47.56578835,1
-122.2860877,47.56578835,1
-122.3707925,47.56579959,1
-122.36546,47.56581,1
-122.3654667,47.5658112,1
-122.3014239,47.56610306,1
-122.3716715,47.56613725,1
-122.3716715,47.56613725,1
-122.3716715,47.56613725,1
-122.3716715,47.56613725,1
-122.3716715,47.56613725,1
-122.3716715,47.56613725,1
-122.3716715,47.56613725,1
-122.3716715,47.56613725,1
-122.3716715,47.56613725,1
-122.2875608,47.5661542,1
-122.3681146,47.56616467,1
-122.3743809,47.56629002,1
-122.2683888,47.56645642,1
-122.2683888,47.56645642,1
-122.3729174,47.56646381,1
-122.38545,47.56649,1
-122.3707813,47.56652333,1
-122.3907837,47.56661593,1
-122.3907837,47.56661593,1
-122.3001683,47.56701103,1
-122.2915745,47.56704798,1
-122.2807717,47.56716791,1
-122.36544,47.567257,1
-122.36544,47.567257,1
-122.3750917,47.56738099,1
-122.3774455,47.56742553,1
-122.3632965,47.5674428,1
-122.3867704,47.567464,1
-122.3867704,47.567464,1
-122.3707663,47.5676068,1
-122.3226647,47.56763514,1
-122.3226647,47.56763514,1
-122.3226647,47.56763514,1
-122.2720124,47.56764348,1
-122.2720124,47.56764348,1
-122.2720124,47.56764348,1
-122.2707566,47.5676484,1
-122.3632846,47.56834662,1
-122.386773,47.56838733,1
-122.3874379,47.56840423,1
-122.3881069,47.56841845,1
-122.38944,47.56843,1
-122.2953901,47.56860489,1
-122.2953901,47.56860489,1
-122.2953901,47.56860489,1
-122.2732766,47.56882023,1
-122.2732766,47.56882023,1
-122.2732766,47.56882023,1
-122.292205,47.5688948,1
-122.2932946,47.56892439,1
-122.35695,47.569225,1
-122.3718183,47.56923486,1
-122.3718183,47.56923486,1
-122.376135,47.56929162,1
-122.3881052,47.5693141,1
-122.3881052,47.5693141,1
-122.4094821,47.56938156,1
-122.3135972,47.56951609,1
-122.2899549,47.56976764,1
-122.2749117,47.56984038,1
-122.2749117,47.56984038,1
-122.2749117,47.56984038,1
-122.2749117,47.56984038,1
-122.2749117,47.56984038,1
-122.2749117,47.56984038,1
-122.2749117,47.56984038,1
-122.2749117,47.56984038,1
-122.2749117,47.56984038,1
-122.2749117,47.56984038,1
-122.2749117,47.56984038,1
-122.2749117,47.56984038,1
-122.2749117,47.56984038,1
-122.2749117,47.56984038,1
-122.2749117,47.56984038,1
-122.2749117,47.56984038,1
-122.2749117,47.56984038,1
-122.2749117,47.56984038,1
-122.2749117,47.56984038,1
-122.2749117,47.56984038,1
-122.2749117,47.56984038,1
-122.2749117,47.56984038,1
-122.2749117,47.56984038,1
-122.2749117,47.56984038,1
-122.2749117,47.56984038,1
-122.2749117,47.56984038,1
-122.2749117,47.56984038,1
-122.2749117,47.56984038,1
-122.2749117,47.56984038,1
-122.2749117,47.56984038,1
-122.2749117,47.56984038,1
-122.4028321,47.56986879,1
-122.4028321,47.56986879,1
-122.371032,47.56987011,1
-122.2910252,47.56993764,1
-122.2795524,47.5701335,1
-122.2850213,47.57022691,1
-122.3954345,47.57029497,1
-122.3147563,47.57039471,1
-122.3147563,47.57039471,1
-122.3591854,47.57047162,1
-122.37136,47.57056018,1
-122.2899378,47.57067497,1
-122.2899378,47.57067497,1
-122.2899378,47.57067497,1
-122.2899378,47.57067497,1
-122.2899378,47.57067497,1
-122.2899378,47.57067497,1
-122.2871981,47.57067832,1
-122.2961298,47.57069777,1
-122.3867665,47.57072553,1
-122.3867665,47.57072553,1
-122.3867665,47.57072553,1
-122.2910103,47.57075993,1
-122.2910103,47.57075993,1
-122.2910103,47.57075993,1
-122.2910103,47.57075993,1
-122.2910103,47.57075993,1
-122.2910103,47.57075993,1
-122.29101,47.57076,1
-122.29101,47.57076,1
-122.3947574,47.57119154,1
-122.3721838,47.57125438,1
-122.3706282,47.57143656,1
-122.283002,47.57155094,1
-122.3706363,47.57157355,1
-122.3856719,47.5716294,1
-122.3856719,47.5716294,1
-122.3856719,47.5716294,1
-122.3856719,47.5716294,1
-122.3856719,47.5716294,1
-122.3856719,47.5716294,1
-122.3867655,47.57163777,1
-122.3867655,47.57163777,1
-122.314649,47.57188729,1
-122.314649,47.57188729,1
-122.314649,47.57188729,1
-122.314649,47.57188729,1
-122.314649,47.57188729,1
-122.314649,47.57188729,1
-122.314649,47.57188729,1
-122.314649,47.57188729,1
-122.314649,47.57188729,1
-122.314649,47.57188729,1
-122.314649,47.57188729,1
-122.314649,47.57188729,1
-122.3167115,47.57189558,1
-122.2899162,47.57202863,1
-122.3814032,47.57218439,1
-122.3814032,47.57218439,1
-122.29653,47.57239,1
-122.29653,47.57239,1
-122.2965288,47.57239305,1
-122.2965288,47.57239305,1
-122.287757,47.5724555,1
-122.2818086,47.57245959,1
-122.2818086,47.57245959,1
-122.2818086,47.57245959,1
-122.288835,47.57246364,1
-122.3084303,47.57250754,1
-122.3102875,47.57250841,1
-122.4133339,47.57261154,1
-122.3005695,47.57261159,1
-122.4141146,47.57281726,1
-122.3760554,47.57301533,1
-122.2918575,47.57301535,1
-122.4147858,47.57305202,1
-122.2850567,47.5730864,1
-122.2850567,47.5730864,1
-122.3124751,47.5730936,1
-122.2943965,47.57343082,1
-122.3006677,47.5735608,1
-122.314122,47.57356796,1
-122.3102523,47.57357027,1
-122.4165247,47.57375846,1
-122.4165247,47.57375846,1
-122.4165247,47.57375846,1
-122.4165247,47.57375846,1
-122.4165247,47.57375846,1
-122.4165247,47.57375846,1
-122.4165247,47.57375846,1
-122.4165247,47.57375846,1
-122.4165247,47.57375846,1
-122.4165247,47.57375846,1
-122.4165247,47.57375846,1
-122.4165247,47.57375846,1
-122.4165247,47.57375846,1
-122.4165247,47.57375846,1
-122.4165247,47.57375846,1
-122.4165247,47.57375846,1
-122.4165247,47.57375846,1
-122.2888188,47.57376629,1
-122.3887394,47.57384088,1
-122.4147164,47.57385801,1
-122.3144631,47.57395562,1
-122.3016833,47.57404235,1
-122.30819,47.574047,1
-122.3098928,47.57404859,1
-122.2936124,47.57435194,1
-122.3715103,47.57436176,1
-122.2898776,47.57449355,1
-122.2850398,47.57450758,1
-122.2924768,47.57474765,1
-122.2924768,47.57474765,1
-122.2924768,47.57474765,1
-122.3894137,47.57475037,1
-122.39079,47.574764,1
-122.4082157,47.57496279,1
-122.2827531,47.5749953,1
-122.410767,47.57500341,1
-122.410767,47.57500341,1
-122.4146792,47.57511179,1
-122.3107592,47.57553329,1
-122.2838231,47.57584388,1
-122.2962443,47.57587007,1
-122.4094379,47.57588754,1
-122.4107432,47.57590509,1
-122.4120485,47.57592262,1
-122.4190318,47.57595612,1
-122.4153064,47.57596822,1
-122.3095167,47.57607221,1
-122.3214012,47.57623249,1
-122.3214012,47.57623249,1
-122.2936076,47.57629107,1
-122.2936076,47.57629107,1
-122.3867366,47.57631007,1
-122.3880228,47.57632542,1
-122.2966308,47.57635866,1
-122.2876843,47.57640458,1
-122.4068385,47.57660392,1
-122.4068385,47.57660392,1
-122.334206,47.576653,1
-122.4120188,47.57684186,1
-122.3107464,47.57685615,1
-122.2970759,47.57694241,1
-122.4133158,47.57714937,1
-122.4133158,47.57714937,1
-122.310782,47.57732158,1
-122.3173649,47.57732334,1
-122.3173649,47.57732334,1
-122.3866996,47.57733838,1
-122.2848421,47.57734057,1
-122.29416,47.577354,1
-122.4080827,47.57770511,1
-122.4080827,47.57770511,1
-122.409384,47.57772273,1
-122.4100347,47.57773303,1
-122.4100347,47.57773303,1
-122.4113395,47.57775101,1
-122.3173611,47.57776263,1
-122.4060611,47.57779621,1
-122.3100746,47.57785445,1
-122.3100746,47.57785445,1
-122.309316,47.57785636,1
-122.309316,47.57785636,1
-122.309316,47.57785636,1
-122.309316,47.57785636,1
-122.309316,47.57785636,1
-122.309316,47.57785636,1
-122.2978364,47.57793795,1
-122.4145955,47.57799588,1
-122.4139373,47.57817627,1
-122.4139373,47.57817627,1
-122.4139373,47.57817627,1
-122.3120523,47.57818826,1
-122.3133567,47.57819322,1
-122.3173573,47.57820506,1
-122.3866598,47.5783244,1
-122.3866598,47.5783244,1
-122.2981537,47.57834893,1
-122.3012983,47.57834951,1
-122.413284,47.578354,1
-122.401469,47.57835453,1
-122.412623,47.5785482,1
-122.412623,47.5785482,1
-122.4093566,47.57861691,1
-122.4093566,47.57861691,1
-122.4119678,47.57873984,1
-122.3033229,47.57876221,1
-122.3033229,47.57876221,1
-122.3043346,47.57876434,1
-122.3290571,47.57876777,1
-122.2837058,47.57887342,1
-122.2837058,47.57887342,1
-122.2837058,47.57887342,1
-122.2837058,47.57887342,1
-122.2837058,47.57887342,1
-122.2837058,47.57887342,1
-122.4113063,47.57893271,1
-122.4113063,47.57893271,1
-122.290866,47.57899609,1
-122.290866,47.57899609,1
-122.3726072,47.57900158,1
-122.3146618,47.5790586,1
-122.4106502,47.57912282,1
-122.4106502,47.57912282,1
-122.404019,47.57922852,1
-122.404019,47.57922852,1
-122.4099896,47.57931722,1
-122.4099896,47.57931722,1
-122.4093327,47.57950852,1
-122.408664,47.57977706,1
-122.408012,47.58005878,1
-122.408012,47.58005878,1
-122.40801,47.58006,1
-122.4061794,47.58014905,1
-122.2881591,47.58018276,1
-122.383259,47.58023009,1
-122.383259,47.58023009,1
-122.3852097,47.5802457,1
-122.3852097,47.5802457,1
-122.3852097,47.5802457,1
-122.3852097,47.5802457,1
-122.31472,47.580246,1
-122.3147187,47.58024752,1
-122.3865836,47.58025275,1
-122.3865836,47.58025275,1
-122.3892728,47.58026186,1
-122.407524,47.58026969,1
-122.407524,47.58026969,1
-122.407524,47.58026969,1
-122.391931,47.58028382,1
-122.391931,47.58028382,1
-122.4070399,47.58047806,1
-122.4070399,47.58047806,1
-122.4070399,47.58047806,1
-122.4070399,47.58047806,1
-122.4070399,47.58047806,1
-122.4039884,47.58063629,1
-122.4039884,47.58063629,1
-122.4061599,47.58086042,1
-122.4061599,47.58086042,1
-122.38787,47.58087,1
-122.3138065,47.58101435,1
-122.3147144,47.58101898,1
-122.3147144,47.58101898,1
-122.3147144,47.58101898,1
-122.3147144,47.58101898,1
-122.4056793,47.58106924,1
-122.3885494,47.58118569,1
-122.3885494,47.58118569,1
-122.3865472,47.58119304,1
-122.3865472,47.58119304,1
-122.3865472,47.58119304,1
-122.3003586,47.58124072,1
-122.2859992,47.5814359,1
-122.404582,47.58154515,1
-122.404582,47.58154515,1
-122.404582,47.58154515,1
-122.404582,47.58154515,1
-122.3832171,47.58159038,1
-122.4039637,47.5818121,1
-122.3730797,47.58182498,1
-122.3958048,47.58194646,1
-122.3938643,47.58198527,1
-122.3134017,47.58199847,1
-122.3134017,47.58199847,1
-122.3851371,47.58208971,1
-122.3851371,47.58208971,1
-122.3865124,47.58209531,1
-122.3865124,47.58209531,1
-122.3865124,47.58209531,1
-122.3865124,47.58209531,1
-122.3865124,47.58209531,1
-122.3865124,47.58209531,1
-122.38651,47.582096,1
-122.4032808,47.58212116,1
-122.4032808,47.58212116,1
-122.4032808,47.58212116,1
-122.4032808,47.58212116,1
-122.4032808,47.58212116,1
-122.4032808,47.58212116,1
-122.4032808,47.58212116,1
-122.4032808,47.58212116,1
-122.314703,47.5824281,1
-122.314703,47.5824281,1
-122.4026045,47.58243138,1
-122.4026045,47.58243138,1
-122.4026045,47.58243138,1
-122.4026045,47.58243138,1
-122.4026045,47.58243138,1
-122.4023306,47.58256192,1
-122.4023306,47.58256192,1
-122.3827876,47.58263485,1
-122.4020736,47.58270194,1
-122.3015199,47.58276125,1
-122.3290546,47.58293526,1
-122.3029557,47.58294561,1
-122.3094811,47.5829653,1
-122.3864793,47.58299276,1
-122.3864793,47.58299276,1
-122.4008399,47.58299587,1
-122.4008399,47.58299587,1
-122.4008399,47.58299587,1
-122.4008399,47.58299587,1
-122.4014996,47.58313252,1
-122.3827271,47.5832394,1
-122.3146952,47.58334193,1
-122.3864508,47.58349817,1
-122.3864508,47.58349817,1
-122.3864508,47.58349817,1
-122.3984247,47.58364776,1
-122.30686,47.58367,1
-122.3146934,47.58369819,1
-122.3838024,47.58371356,1
-122.3081635,47.58410081,1
-122.3146879,47.58412339,1
-122.4002655,47.58420026,1
-122.2990223,47.58435803,1
-122.2990223,47.58435803,1
-122.2897862,47.58435992,1
-122.3146851,47.58454558,1
-122.3837676,47.58464345,1
-122.3850199,47.58466379,1
-122.386397,47.58468614,1
-122.3032572,47.58501972,1
-122.3146798,47.58504189,1
-122.321396,47.585064,1
-122.2929993,47.58514952,1
-122.3858038,47.5853641,1
-122.3858038,47.5853641,1
-122.3858038,47.5853641,1
-122.3904632,47.58543355,1
-122.3863579,47.58576915,1
-122.302925,47.58591,1
-122.30945,47.585934,1
-122.300315,47.58631122,1
-122.3770897,47.58635556,1
-122.3770897,47.58635556,1
-122.3166256,47.58637376,1
-122.3159794,47.58665177,1
-122.3159794,47.58665177,1
-122.3008799,47.58690961,1
-122.3159891,47.58693058,1
-122.396837,47.58716203,1
-122.396837,47.58716203,1
-122.396837,47.58716203,1
-122.396837,47.58716203,1
-122.3817301,47.58717267,1
-122.3290568,47.58719857,1
-122.3842698,47.5872988,1
-122.321392,47.58730732,1
-122.3062337,47.58732304,1
-122.3148631,47.58736509,1
-122.3148631,47.58736509,1
-122.289301,47.58768116,1
-122.3159835,47.58768442,1
-122.3159835,47.58768442,1
-122.3045541,47.58772916,1
-122.30574,47.587734,1
-122.30574,47.587734,1
-122.30574,47.587734,1
-122.30574,47.587734,1
-122.30574,47.587734,1
-122.3057386,47.58773587,1
-122.3057386,47.58773587,1
-122.3057386,47.58773587,1
-122.3057386,47.58773587,1
-122.3213922,47.58822279,1
-122.3798217,47.58829362,1
-122.3798217,47.58829362,1
-122.296999,47.5883035,1
-122.296999,47.5883035,1
-122.296999,47.5883035,1
-122.3019407,47.58836008,1
-122.3019407,47.58836008,1
-122.3025942,47.58837394,1
-122.3025942,47.58837394,1
-122.3045127,47.58840323,1
-122.3073132,47.58841708,1
-122.3073132,47.58841708,1
-122.3073132,47.58841708,1
-122.2914831,47.58857063,1
-122.2880316,47.5886011,1
-122.2880316,47.5886011,1
-122.2880316,47.5886011,1
-122.2935869,47.58872351,1
-122.3916389,47.58878196,1
-122.3073163,47.58887312,1
-122.3073163,47.58887312,1
-122.30732,47.588875,1
-122.3831371,47.58910771,1
-122.334196,47.58927038,1
-122.3379049,47.58930876,1
-122.3941263,47.58950271,1
-122.2924155,47.58987694,1
-122.3148561,47.58998622,1
-122.3143406,47.58998887,1
-122.3110818,47.58998887,1
-122.3341994,47.59031119,1
-122.3341994,47.59031119,1
-122.3355687,47.59031252,1
-122.2866875,47.59046653,1
-122.3172804,47.59076389,1
-122.3148453,47.59076627,1
-122.2870094,47.59110504,1
-122.3845841,47.5911351,1
-122.3861592,47.59125362,1
-122.3823749,47.59131425,1
-122.3823749,47.59131425,1
-122.3823749,47.59131425,1
-122.3823749,47.59131425,1
-122.3823749,47.59131425,1
-122.3823749,47.59131425,1
-122.3823749,47.59131425,1
-122.3823749,47.59131425,1
-122.3823749,47.59131425,1
-122.3823749,47.59131425,1
-122.3823749,47.59131425,1
-122.29342,47.59169,1
-122.2923776,47.59170231,1
-122.302503,47.59189035,1
-122.3916714,47.59197995,1
-122.2990585,47.59206641,1
-122.3148331,47.59222522,1
-122.3074866,47.59229465,1
-122.3862939,47.59251211,1
-122.3862939,47.59251211,1
-122.3862939,47.59251211,1
-122.3862939,47.59251211,1
-122.3862939,47.59251211,1
-122.3862939,47.59251211,1
-122.3862939,47.59251211,1
-122.3862939,47.59251211,1
-122.3050675,47.59252859,1
-122.2969188,47.59261884,1
-122.3078,47.5927,1
-122.2944261,47.59273569,1
-122.2944261,47.59273569,1
-122.387164,47.59276907,1
-122.387164,47.59276907,1
-122.3070925,47.59292004,1
-122.3001127,47.59294122,1
-122.3001127,47.59294122,1
-122.3006535,47.59294492,1
-122.3881421,47.59299342,1
-122.3038704,47.59305764,1
-122.3038704,47.59305764,1
-122.3038704,47.59305764,1
-122.3038704,47.59305764,1
-122.3038704,47.59305764,1
-122.3038704,47.59305764,1
-122.3038704,47.59305764,1
-122.3038704,47.59305764,1
-122.3053559,47.59305843,1
-122.3062449,47.59305941,1
-122.30387,47.59306,1
-122.3093918,47.59308025,1
-122.3834,47.593502,1
-122.3833974,47.59350301,1
-122.3833974,47.59350301,1
