lon,lat
-122.3714003,47.69134279
-122.3404677,47.6093176
-122.3550355,47.53368019
-122.3285137,47.70227194
-122.2839009,47.5651587
-122.326364,47.59835241
-122.3376539,47.61438942
-122.3458645,47.69056669
-122.3081808,47.69213122
-122.2884412,47.72643781
-122.3467084,47.63434575
-122.3119073,47.67210344
-122.3230671,47.62256802
-122.3140264,47.71893572
-122.3259581,47.60603682
-122.340711,47.73111554
-122.2966308,47.57635866
-122.3361655,47.6160533
-122.3859508,47.64383833
-122.36826,47.55193798
-122.3126747,47.7203183
-122.2962317,47.59921825
-122.264916,47.52673244
-122.3131684,47.65979471
-122.3218963,47.65475086
-122.3088336,47.61760509
-122.2924558,47.70305596
-122.316845,47.61468385
-122.3604249,47.53369014
-122.3152423,47.66491721
-122.3433352,47.68251638
-122.3763215,47.66293261
-122.3650394,47.65775986
-122.324034,47.62371704
-122.3181689,47.6158384
-122.3322242,47.60088042
-122.3317076,47.62139264
-122.3241648,47.62526363
-122.3312436,47.6067848
-122.3867785,47.56110437
-122.3219829,47.62469409
-122.3184358,47.59834276
-122.3094969,47.61586255
-122.3201034,47.67697524
-122.3140264,47.71893572
-122.3749015,47.66866614
-122.4171138,47.65328347
-122.3340206,47.6056222
-122.3259723,47.58720058
-122.3343116,47.60846026
-122.2854528,47.54605775
-122.3445677,47.69418404
-122.3302257,47.61154283
-122.3553114,47.69150678
-122.3312162,47.60087709
-122.3373387,47.60925298
-122.3513574,47.65148285
-122.3385235,47.61334267
-122.3989314,47.63292488
-122.2848705,47.63830681
-122.392904,47.64864553
-122.3118988,47.66748414
-122.3127209,47.61996484
-122.3291422,47.62082232
-122.3567145,47.62392989
-122.3609385,47.63899049
-122.3054712,47.67577605
-122.2956257,47.599211
-122.3353214,47.61851991
-122.3149569,47.52389174
-122.3617917,47.65694014
-122.28814,47.51365155
-122.356721,47.69784187
-122.3808026,47.56171483
-122.3854469,47.55659142
-122.2758742,47.53055067
-122.2962191,47.59975003
-122.3231224,47.59499134
-122.3127502,47.73394898
-122.3958048,47.58194646
-122.3587665,47.63231969
-122.3473322,47.65820833
-122.3943799,47.68584413
-122.307498,47.58551072
-122.3302025,47.52281478
-122.3246521,47.60460902
-122.3223531,47.54053233
-122.3765344,47.54103778
-122.3361287,47.61044598
-122.3384495,47.60878866
-122.3382473,47.61024631
-122.3767002,47.69278769
-122.3949391,47.63956148
-122.3982373,47.54554506
-122.3983823,47.67871375
-122.2882449,47.5752249
-122.3386512,47.60733159
-122.3181628,47.61525176
-122.3289611,47.66702244
-122.3167139,47.70723716
-122.3000588,47.60800091
-122.3772681,47.50205521
-122.32551,47.61353453
-122.3172334,47.60001288
-122.3072769,47.72298063
-122.3083582,47.66305701
-122.3153486,47.71761963
-122.3257954,47.61004905
-122.3059926,47.63145498
-122.314211,47.66490595
-122.3434782,47.69327651
-122.3310822,47.60241242
-122.2494247,47.51113841
-122.3131157,47.66218058
-122.3611442,47.52648748
-122.3125079,47.63148825
-122.3833615,47.64939241
-122.3327776,47.60762289
-122.3060779,47.72841427
-122.3741052,47.69606718
-122.268538,47.54159051
-122.3088388,47.61702306
-122.2541767,47.50419436
-122.3384495,47.60878866
-122.3093154,47.57915961
-122.2847073,47.53703245
-122.3142407,47.66309859
-122.3308075,47.60046424
-122.3184307,47.59918657
-122.3369385,47.61216878
-122.3428796,47.60981274
-122.2935715,47.72648571
-122.3471618,47.64299732
-122.3454858,47.53368542
-122.3660381,47.6756254
-122.3224609,47.59582883
-122.360684,47.69514193
-122.3429112,47.69055034
-122.2934552,47.7155419
-122.3382473,47.61024631
-122.3215998,47.52646149
-122.3172261,47.59918764
-122.3324493,47.61061143
-122.342002,47.60953332
-122.3761868,47.49976105
-122.3136528,47.7021679
-122.3181689,47.6158384
-122.3485831,47.64941493
-122.359462,47.64689532
-122.2794681,47.54894101
-122.3729995,47.67867345
-122.3044043,47.66700204
-122.3853243,47.65032518
-122.368739,47.67597471
-122.3322481,47.61207009
-122.3937958,47.70019163
-122.3207812,47.61407415
-122.3194349,47.61293736
-122.3255052,47.62727881
-122.3323591,47.62311779
-122.3130531,47.66643457
-122.3242939,47.52391986
-122.3707776,47.66068673
-122.3099789,47.72420913
-122.2923788,47.7255866
-122.3280151,47.60912053
-122.2963473,47.72199624
-122.3234177,47.61522969
-122.3868856,47.55749711
-122.2917763,47.64003408
-122.3498847,47.65088991
-122.3326928,47.64917458
-122.2593456,47.51756208
-122.3044043,47.66700204
-122.3044326,47.66490104
-122.3298229,47.61445465
-122.3265822,47.62140653
-122.3246152,47.7086028
-122.282496,47.51706891
-122.3196421,47.59918352
-122.293835,47.73195257
-122.3162601,47.52559586
-122.3084448,47.64101373
-122.3269997,47.61053317
-122.3287972,47.60830131
-122.3718183,47.56923486
-122.3023411,47.6016649
-122.2671386,47.54516925
-122.3853305,47.66007463
-122.2699904,47.52055616
-122.3289327,47.60676406
-122.3342064,47.56784744
-122.3716279,47.71653898
-122.3214456,47.61407093
-122.3394041,47.61621007
-122.3400165,47.60881966
-122.3512941,47.69240557
-122.378153,47.66867106
-122.3289145,47.61346576
-122.4009853,47.64084781
-122.3604334,47.53278289
-122.3996341,47.63955648
-122.3342517,47.61785126
-122.3564325,47.67235043
-122.3234392,47.61251558
-122.392708,47.5306574
-122.2924936,47.7210075
-122.3234874,47.7340505
-122.3528024,47.61474864
-122.3289145,47.61346576
-122.2800603,47.53705079
-122.3449968,47.72503555
-122.3113976,47.73393647
-122.3296815,47.5218684
-122.3003156,47.6307654
-122.3030496,47.55434187
-122.331777,47.60149293
-122.3231224,47.59499134
-122.3573119,47.69060654
-122.3397558,47.62263008
-122.3189329,47.52645302
-122.3768063,47.69060689
-122.3680728,47.6506904
-122.3187824,47.66038221
-122.3445262,47.69092489
-122.3353208,47.60872452
-122.3578195,47.52102953
-122.3459383,47.69636259
-122.3563758,47.61802864
-122.3183926,47.6635659
-122.2994629,47.60800236
-122.3095544,47.70031884
-122.3166363,47.65909623
-122.2892903,47.61346877
-122.3413262,47.69326224
-122.3311241,47.60171757
-122.3406309,47.60872352
-122.2958186,47.54441399
-122.3409252,47.60981395
-122.3335778,47.61627801
-122.318243,47.62051097
-122.3541427,47.6191803
-122.3749015,47.66866614
-122.2972866,47.56163671
-122.3654556,47.56653232
-122.2671448,47.53466907
-122.2699882,47.52994002
-122.3934255,47.57117887
-122.3460216,47.70360675
-122.3277555,47.66135727
-122.329588,47.54804902
-122.2749117,47.56984038
-122.2732094,47.55998853
-122.3554069,47.62457616
-122.2780934,47.53062878
-122.3156801,47.59919954
-122.3566366,47.6847455
-122.3258427,47.70315857
-122.3276729,47.59793629
-122.3244797,47.61578647
-122.3184307,47.59918657
-122.3374705,47.70140988
-122.2952339,47.7192777
-122.3317002,47.62024125
-122.3302716,47.60087581
-122.3467314,47.52372662
-122.3373387,47.60925298
-122.331777,47.60149293
-122.3208637,47.61932365
-122.3269602,47.68353887
-122.398318,47.66862389
-122.3847489,47.66867788
-122.3445348,47.69164949
-122.3154335,47.52389354
-122.2644964,47.52240866
-122.3361287,47.61044598
-122.3828165,47.56287222
-122.2910103,47.57075993
-122.3130531,47.66643457
-122.3696925,47.66146818
-122.3499397,47.69275264
-122.3606933,47.69604479
-122.3269997,47.61053317
-122.3375411,47.60779562
-122.3549838,47.65236053
-122.2699879,47.52281565
-122.3612993,47.62212608
-122.3246152,47.7086028
-122.3661911,47.66048091
-122.343469,47.71231577
-122.3259613,47.62714053
-122.3768044,47.6915193
-122.3174811,47.54982929
-122.397032,47.67801373
-122.3210076,47.55334953
-122.3180323,47.67583505
-122.3449895,47.61100442
-122.3357774,47.69777524
-122.3168915,47.61759904
-122.3549948,47.53866675
-122.3398236,47.61411132
-122.3404732,47.60862716
-122.3916714,47.59197995
-122.317865,47.70938791
-122.33886,47.66138609
-122.3373496,47.60422917
-122.3314721,47.60619596
-122.3195485,47.6205013
-122.3683289,47.680495
-122.3897954,47.689789
-122.3686014,47.66293547
-122.2725459,47.52014317
-122.3242663,47.62653324
-122.3390042,47.53604206
-122.3554875,47.70962169
-122.3029115,47.58453928
-122.3738776,47.63768018
-122.3056906,47.68916531
-122.2936051,47.66309355
-122.3130342,47.66749153
-122.3467021,47.51822835
-122.360833,47.65493723
-122.3202438,47.52900505
-122.3686108,47.66503848
-122.3631746,47.53460789
-122.3126576,47.6215405
-122.3172261,47.59918764
-122.3346667,47.68405658
-122.337793,47.60974846
-122.3184307,47.59918657
-122.3826852,47.67995399
-122.347002,47.66097928
-122.3235386,47.62428257
-122.3436768,47.67156163
-122.3455929,47.67415375
-122.3409316,47.72321028
-122.4073961,47.57773359
-122.2854528,47.54605775
-122.390577,47.52221585
-122.3278086,47.61392998
-122.3044053,47.60716784
-122.3764666,47.54377222
-122.3289735,47.59760247
-122.3037244,47.60800844
-122.2909223,47.62725481
-122.2861611,47.55548111
-122.3041683,47.6916483
-122.32285,47.53052563
-122.2923421,47.73102843
-122.3424026,47.6121175
-122.3282703,47.66500198
-122.3289705,47.71952294
-122.3290568,47.58719857
-122.3665302,47.52828076
-122.3252962,47.61964987
-122.3707294,47.56923882
-122.3351303,47.60515786
-122.2933964,47.55350389
-122.360746,47.70239734
-122.3184307,47.59918657
-122.2927121,47.68576756
-122.2958175,47.54353295
-122.2699871,47.52330676
-122.2700847,47.50878406
-122.328861,47.60334108
-122.3956474,47.66864135
-122.3194144,47.60570516
-122.3283588,47.61369803
-122.3378736,47.61295555
-122.360058,47.61889547
-122.3130286,47.67021431
-122.3897941,47.55304
-122.3551145,47.52195142
-122.3327989,47.61183846
-122.3033627,47.71932978
-122.3590987,47.56746779
-122.2720001,47.56646459
-122.3445232,47.69056243
-122.258073,47.55061696
-122.3277555,47.66135727
-122.3846721,47.52568939
-122.2994727,47.63591028
-122.3289663,47.60003473
-122.3956865,47.67588257
-122.360516,47.52011182
-122.3448961,47.71717447
-122.4017201,47.66303506
-122.3961128,47.56939829
-122.321726,47.66496429
-122.3418535,47.69236112
-122.3151964,47.70972682
-122.3392454,47.60515283
-122.3547512,47.62457688
-122.3517104,47.52922268
-122.3289031,47.65310494
-122.3398886,47.66357885
-122.3817498,47.5493233
-122.3291934,47.6259987
-122.3894284,47.57294456
-122.3402422,47.61201358
-122.3762156,47.6686649
-122.2864886,47.5601082
-122.367276,47.51828947
-122.3192179,47.59582462
-122.313149,47.66053224
-122.3570396,47.55720181
-122.3284719,47.60794369
-122.3411243,47.61488028
-122.3043079,47.70413229
-122.3141708,47.6129155
-122.2952339,47.7192777
-122.3177872,47.62426139
-122.3200565,47.67584988
-122.3619751,47.71156123
-122.38534,47.59507881
-122.3169243,47.68854594
-122.3328752,47.60130117
-122.3134365,47.59665466
-122.3456543,47.61403971
-122.3447936,47.61470374
-122.3429223,47.63871368
-122.3168821,47.6170164
-122.3867735,47.56381596
-122.3221964,47.61931579
-122.3201595,47.60169934
-122.3448961,47.71717447
-122.3223987,47.60801798
-122.3167369,47.61288756
-122.3382473,47.61024631
-122.3476833,47.67386275
-122.34703,47.61602583
-122.3201595,47.60169934
-122.388759,47.5840118
-122.3749002,47.66944178
-122.3259634,47.68050646
-122.3207812,47.61407415
-122.3003336,47.62976201
-122.3874545,47.56112224
-122.2924031,47.73284787
-122.3308075,47.60046424
-122.3528352,47.52193358
-122.3102809,47.59664771
-122.3472974,47.6973434
-122.3253148,47.62371355
-122.2831549,47.66458231
-122.2842629,47.61570016
-122.3187022,47.67541333
-122.3445521,47.69309926
-122.3389068,47.60928404
-122.349942,47.69311539
-122.270435,47.5376416
-122.3200572,47.67416903
-122.3473282,47.65665584
-122.316845,47.61468385
-122.3064639,47.71392208
-122.3022257,47.5955682
-122.3175892,47.55942208
-122.3915605,47.67449816
-122.293121,47.73375836
-122.279657,47.55522599
-122.3127689,47.61489301
-122.3620456,47.6664369
-122.3102387,47.66488064
-122.3215858,47.52731143
-122.3139966,47.71307948
-122.2888275,47.6104042
-122.3060708,47.61908418
-122.3375959,47.61120708
-122.3062851,47.69029952
-122.3377794,47.68963802
-122.3361655,47.6160533
-122.3025645,47.72475312
-122.3335291,47.60088239
-122.3430296,47.65918711
-122.3578059,47.521948
-122.3189901,47.52305434
-122.2964736,47.53896391
-122.3209101,47.62198588
-122.3448151,47.71231915
-122.3505254,47.64970651
-122.3553023,47.69059448
-122.3270316,47.59583676
-122.3101552,47.61558903
-122.2978452,47.60522129
-122.2821032,47.54971188
-122.3126481,47.71850811
-122.3699991,47.51922568
-122.3875783,47.6686777
-122.3477484,47.72959327
-122.3411024,47.61134854
-122.3764911,47.54285908
-122.3234645,47.63824545
-122.2910943,47.56937851
-122.3311241,47.60171757
-122.3229187,47.61026497
-122.3915716,47.52581576
-122.3358812,47.60385885
-122.3995187,47.65768305
-122.3709366,47.55285635
-122.3854561,47.56198776
-122.3499105,47.68910889
-122.3255301,47.61521846
-122.3703061,47.63959423
-122.3037305,47.60492637
-122.3189016,47.52815369
-122.3244959,47.61704694
-122.3147244,47.66491291
-122.3341801,47.60130276
-122.3593147,47.69061787
-122.3449408,47.71957009
-122.3289512,47.72074775
-122.3168744,47.61643117
-122.3355869,47.603981
-122.3406764,47.66031644
-122.3406495,47.6628646
-122.3140264,47.71893572
-122.3479331,47.72503884
-122.3458964,47.69346517
-122.3433725,47.61855321
-122.3506515,47.62975258
-122.3194144,47.60570516
-122.3446525,47.70142731
-122.3839177,47.58023811
-122.3234874,47.7340505
-122.3446037,47.69744642
-122.3507239,47.63825831
-122.3050181,47.61002628
-122.3472819,47.67959341
-122.337019,47.70141069
-122.3511141,47.70506866
-122.3446222,47.69871312
-122.3288049,47.71589197
-122.3112982,47.71849585
-122.3911468,47.64115995
-122.339714,47.69869744
-122.3204074,47.61523808
-122.3115574,47.63993038
-122.3699834,47.52013356
-122.3447936,47.61470374
-122.3422852,47.63498835
-122.3384376,47.6182429
-122.3181689,47.6158384
-122.3101552,47.61558903
-122.3258291,47.63305755
-122.3278824,47.61664086
-122.3294691,47.61323361
-122.3551482,47.70021758
-122.4078906,47.65136374
-122.2923756,47.73194108
-122.3393581,47.60978173
-122.3835779,47.57438444
-122.2699747,47.51949962
-122.3449468,47.72048199
-122.3247789,47.61146198
-122.3888607,47.67454983
-122.2935942,47.58741075
-122.3389068,47.60928404
-122.3181689,47.6158384
-122.3672646,47.52467673
-122.3768044,47.6915193
-122.3335291,47.60088239
-122.3253198,47.62428903
-122.3555479,47.72323216
-122.3322515,47.60201216
-122.3089669,47.59999976
-122.3208823,47.62049181
-122.3826852,47.67995399
-122.3661804,47.66865231
-122.3460974,47.61547338
-122.3348702,47.60822687
-122.3315609,47.73138215
-122.2924936,47.7210075
-122.3534713,47.51735061
-122.2786121,47.51045606
-122.2929504,47.64123111
-122.3248288,47.67902581
-122.3816164,47.69317607
-122.3187556,47.60351775
-122.3220402,47.72310705
-122.2941634,47.72109015
-122.349214,47.61497245
-122.3088451,47.61643685
-122.3159953,47.57820214
-122.3235415,47.71767188
-122.3219184,47.70858578
-122.2937511,47.53891249
-122.3162461,47.52644473
-122.289922,47.56888116
-122.3099787,47.71938933
-122.3134365,47.59665466
-122.3369071,47.72685213
-122.3402176,47.60736373
-122.3289693,47.66136239
-122.3018662,47.71931587
-122.3492766,47.53405057
-122.3720883,47.62943788
-122.3337267,47.60278737
-122.3748912,47.6752766
-122.3246818,47.62511825
-122.318739,47.67729636
-122.3826852,47.67995399
-122.3385235,47.61334267
-122.2770238,47.69458203
-122.3439369,47.61536772
-122.3310766,47.62312138
-122.3434583,47.69146392
-122.3005106,47.59927753
-122.3567145,47.62392989
-122.2607293,47.51238267
-122.3432429,47.69635373
-122.3375657,47.61394675
-122.3245143,47.60170821
-122.329191,47.60203767
-122.3259634,47.68050646
-122.3608324,47.65367316
-122.3985691,47.66130856
-122.3639925,47.65948109
-122.3134631,47.68943286
-122.2712776,47.55039743
-122.2940564,47.71555274
-122.3350835,47.70685216
-122.2922808,47.72920111
-122.3063507,47.60217365
-122.3778864,47.69332322
-122.3436768,47.67156163
-122.3544848,47.6504677
-122.3713451,47.52014087
-122.312733,47.61909217
-122.3930204,47.68309778
-122.3095119,47.69259543
-122.3252933,47.67687397
-122.274091,47.54247025
-122.2731798,47.66552334
-122.3553974,47.69978556
-122.3448961,47.71717447
-122.3290625,47.58616987
-122.288011,47.56345666
-122.3128603,47.60618449
-122.3289706,47.59919562
-122.3750698,47.54563407
-122.3221705,47.61756026
-122.3066676,47.68214672
-122.3226632,47.60494782
-122.3497043,47.57101009
-122.3517539,47.73231218
-122.3766692,47.52375663
-122.3102711,47.59961758
-122.3166363,47.65909623
-122.295849,47.60708367
-122.3872247,47.54397488
-122.3115335,47.59587264
-122.3814677,47.56742929
-122.3303434,47.5999892
-122.3354755,47.59829279
-122.3527896,47.52830571
-122.3762213,47.66051549
-122.321629,47.52476186
-122.2807665,47.56643832
-122.367276,47.51828947
-122.3246298,47.70231048
-122.3348178,47.61236845
-122.3332356,47.60644457
-122.329056,47.58085134
-122.3720521,47.54757623
-122.3227911,47.57237763
-122.2922808,47.72920111
-122.3756495,47.67780732
-122.2892924,47.71373184
-122.3220166,47.62256335
-122.3234085,47.61465058
-122.3181317,47.61351284
-122.3869691,47.65626515
-122.383924,47.65306732
-122.3665125,47.53188282
-122.3142332,47.61470207
-122.3067081,47.54091897
-122.3728792,47.54830433
-122.3506375,47.52008638
-122.315457,47.61223276
-122.322132,47.61522458
-122.3270688,47.60557242
-122.3642574,47.55747233
-122.3696834,47.6678854
-122.3590989,47.53278515
-122.3539716,47.66323661
-122.3763418,47.64946357
-122.3259162,47.68677691
-122.3851371,47.58208971
-122.337137,47.62387613
-122.3342849,47.60255314
-122.3128193,47.61096316
-122.2572209,47.50616024
-122.3735892,47.66866479
-122.3847431,47.67054767
-122.3252871,47.61869182
-122.3432514,47.69707841
-122.3312372,47.62845171
-122.3523531,47.65295359
-122.3875448,47.67950374
-122.3566512,47.62914242
-122.3940457,47.66268486
-122.3593504,47.69333733
-122.3013005,47.58759608
-122.3038704,47.59305764
-122.2981394,47.61412996
-122.2583162,47.5052462
-122.2834778,47.54157198
-122.3452914,47.6650213
-122.3207558,47.60865749
-122.331573,47.60087787
-122.375768,47.54467903
-122.3380948,47.70504225
-122.3130629,47.59530014
-122.339409,47.60533986
-122.3448541,47.71477547
-122.3328743,47.60171898
-122.314211,47.66490595
-122.3449408,47.71957009
-122.3448961,47.71717447
-122.3271026,47.62832381
-122.334184,47.60088185
-122.3344773,47.60444533
-122.3345243,47.70233163
-122.2922808,47.72920111
-122.3149181,47.5273691
-122.3830416,47.54987619
-122.3449968,47.72503555
-122.2500238,47.50816414
-122.3459555,47.69781254
-122.3371144,47.62664466
-122.3864225,47.7015464
-122.359312,47.68693981
-122.2949579,47.68738933
-122.3289145,47.61346576
-122.3373717,47.66138611
-122.3942619,47.66946631
-122.2833758,47.54787393
-122.2890985,47.59516591
-122.323439,47.61695897
-122.264633,47.54662514
-122.351254,47.68766356
-122.3511205,47.70216945
-122.3805494,47.66944797
-122.3326533,47.7086545
-122.3083069,47.66640016
-122.31079,47.66565204
-122.3620256,47.69604886
-122.3445951,47.6967221
-122.3768028,47.68966674
-122.3446525,47.70142731
-122.3609579,47.63746447
-122.3063549,47.60167332
-122.3696925,47.66146818
-122.3130286,47.67021431
-122.3373204,47.61132124
-122.3384495,47.60878866
-122.339595,47.61162758
-122.4141146,47.57281726
-122.3271026,47.62832381
-122.3445627,47.61222186
-122.361805,47.53369478
-122.3181418,47.61409217
-122.2903506,47.67850755
-122.3288561,47.61623321
-122.3386559,47.60565693
-122.329191,47.60203767
-122.2865279,47.62367111
-122.3375092,47.65124629
-122.2687643,47.52189973
-122.3365486,47.69959312
-122.3499307,47.69202613
-122.3381467,47.61097516
-122.3735905,47.66788878
-122.293642,47.72198669
-122.3326533,47.7086545
-122.3445627,47.61222186
-122.3012983,47.57834951
-122.3172842,47.59383175
-122.2770131,47.56507563
-122.2964088,47.72650967
-122.360824,47.52285924
-122.3540276,47.61664361
-122.3248481,47.6065008
-122.2635503,47.67619711
-122.365221,47.52102254
-122.3181689,47.6158384
-122.3390042,47.53604206
-122.3867704,47.567464
-122.3929779,47.67336018
-122.3860185,47.51470372
-122.3234046,47.61406725
-122.3690036,47.63685661
-122.3447434,47.70804257
-122.266995,47.55484506
-122.2834762,47.53580446
-122.2941265,47.70209868
-122.3332725,47.5798078
-122.3446969,47.70504891
-122.3936837,47.6686514
-122.3711716,47.53281186
-122.3268927,47.62313336
-122.356934,47.63777609
-122.3258925,47.63972449
-122.2925976,47.60706786
-122.3472561,47.6724371
-122.3365847,47.61395514
-122.3822435,47.66676934
-122.3764226,47.54559328
-122.3246152,47.7086028
-122.3244715,47.6358714
-122.3400165,47.60881966
-122.2680301,47.51985178
-122.3362137,47.60132062
-122.2726375,47.53763566
-122.3778601,47.68413737
-122.3267959,47.61578
-122.3506375,47.52008638
-122.3633876,47.70036717
-122.3308075,47.60046424
-122.3567833,47.70509094
-122.3390923,47.6044858
-122.3501601,47.70960796
-122.2988707,47.60799977
-122.3499372,47.65134822
-122.3762156,47.6686649
-122.32888,47.72611588
-122.3311241,47.60171757
-122.3670249,47.62559367
-122.3341798,47.60172096
-122.3071791,47.66562739
-122.3131249,47.67365626
-122.3735794,47.64847258
-122.3120659,47.58503411
-122.3330003,47.62311596
-122.3302268,47.60819756
